year,mon,day,hour,min,sec,x,y,z,altitude,latitude,longitude,longitude_,L,B/B0,epoch
2017,6,24,8,30,21,-6892.13295771469,-2021.1364100104972,487.817707478807,820.8840307807159,3.9085994097100847,155.95622412249898,155.95622412249898,1.079,1.0290000000000001,2017-06-24 08:30:21+00:00
2017,6,24,8,30,27,-6890.913656152682,-2013.9601663287674,531.8779696170394,820.8446919437001,4.26226649243047,155.87886742310673,155.87886742310673,1.078,1.024,2017-06-24 08:30:27+00:00
2017,6,24,8,30,33,-6889.428976674498,-2006.706362290722,575.9176964928182,820.8067415853066,4.615931527641354,155.80146254506326,155.80146254506326,1.077,1.021,2017-06-24 08:30:33+00:00
2017,6,24,8,30,39,-6887.678971608428,-1999.3752758499656,619.9351872714409,820.770179186009,4.969593887158824,155.7240051395903,155.7240051395903,1.0759999999999998,1.0170000000000001,2017-06-24 08:30:39+00:00
2017,6,24,8,30,45,-6885.663718004167,-1991.9672378884557,663.9284471330716,820.735004242556,5.323250571619939,155.64649169900508,155.64649169900508,1.0759999999999998,1.014,2017-06-24 08:30:45+00:00
2017,6,24,8,30,51,-6883.383261806492,-1984.4824330244298,707.8963669644871,820.7012153343858,5.676905694559535,155.5689174762851,155.5689174762851,1.075,1.011,2017-06-24 08:30:51+00:00
2017,6,24,8,30,57,-6880.8376989305225,-1976.9211976373313,751.836953516098,820.6688115391062,6.03055625439614,155.4912787594898,155.4912787594898,1.075,1.0090000000000001,2017-06-24 08:30:57+00:00
2017,6,24,8,31,3,-6878.027122975086,-1969.2838216494263,795.7485097613314,820.6377914800805,6.384201621251855,155.41357163447353,155.41357163447353,1.075,1.0070000000000001,2017-06-24 08:31:03+00:00
2017,6,24,8,31,9,-6874.951637860598,-1961.570597981257,839.6293395948207,820.608153567613,6.737841163116757,155.33579166074654,155.33579166074654,1.074,1.002,2017-06-24 08:31:09+00:00
2017,6,24,8,31,15,-6871.611381099979,-1953.7818749859173,883.4774541881236,820.5798961841929,7.091471876161856,155.25793523507207,155.25793523507207,1.074,1.004,2017-06-24 08:31:15+00:00
2017,6,24,8,31,21,-6868.0064324270525,-1945.9178470252536,927.2917479120057,820.5530169363201,7.445097869544866,155.17999750141755,155.17999750141755,1.074,1.003,2017-06-24 08:31:21+00:00
2017,6,24,8,31,27,-6864.136948182733,-1937.97886782751,971.0702342296435,820.5275137920162,7.798716137605687,155.10197463923,155.10197463923,1.074,1.002,2017-06-24 08:31:27+00:00
2017,6,24,8,31,33,-6860.003073499432,-1929.9652420844359,1014.811222013836,820.5033843142601,8.152326044345402,155.02386261726406,155.02386261726406,1.074,1.002,2017-06-24 08:31:33+00:00
2017,6,24,8,31,39,-6855.60496379305,-1921.877277386828,1058.5130216273462,820.4806258556773,8.505926953273992,154.94565687107297,154.94565687107297,1.074,1.0,2017-06-24 08:31:39+00:00
2017,6,24,8,31,45,-6850.942816910982,-1913.7153392049156,1102.173652280486,820.4592356980893,8.85951585572539,154.86735366993219,154.86735366993219,1.074,0.998,2017-06-24 08:31:45+00:00
2017,6,24,8,31,51,-6846.016746315671,-1905.4796314741006,1145.7920128169835,820.4392104887138,9.213096854099382,154.7889480146449,154.7889480146449,1.074,0.9990000000000001,2017-06-24 08:31:51+00:00
2017,6,24,8,31,57,-6840.826968628166,-1897.1705249246208,1189.3661253803823,820.4205471013665,9.566666937597407,154.71043594342126,154.71043594342126,1.075,1.0,2017-06-24 08:31:57+00:00
2017,6,24,8,32,3,-6835.373680367458,-1888.7883386865285,1232.8943066055597,820.4032420544663,9.92022546434952,154.63181327395853,154.63181327395853,1.075,0.997,2017-06-24 08:32:03+00:00
2017,6,24,8,32,9,-6829.657088306452,-1880.3333947363278,1276.3748749014255,820.3872916597938,10.27377179131514,154.55307528378822,154.55307528378822,1.0759999999999998,1.003,2017-06-24 08:32:09+00:00
2017,6,24,8,32,15,-6823.677409463153,-1871.8060178840249,1319.8061505178214,820.3726920233266,10.627305274225831,154.474217720157,154.474217720157,1.0759999999999998,1.005,2017-06-24 08:32:15+00:00
2017,6,24,8,32,21,-6817.434913851048,-1863.2065936913025,1363.1861647679418,820.359439130546,10.980822895964758,154.39523648593448,154.39523648593448,1.077,1.0070000000000001,2017-06-24 08:32:21+00:00
2017,6,24,8,32,27,-6810.929755227344,-1854.5353372600164,1406.5138236015837,820.3475285007826,11.334328750970839,154.316126361256,154.316126361256,1.078,1.0090000000000001,2017-06-24 08:32:27+00:00
2017,6,24,8,32,33,-6804.162222297602,-1845.7926392819847,1449.7871619492216,820.3369557214655,11.687819818852706,154.23688333727623,154.23688333727623,1.079,1.012,2017-06-24 08:32:33+00:00
2017,6,24,8,32,39,-6797.1325729858345,-1836.9788357918198,1493.0045079895838,820.3277160845164,12.041295448972473,154.1575024966582,154.1575024966582,1.08,1.016,2017-06-24 08:32:39+00:00
2017,6,24,8,32,45,-6789.841075422034,-1828.0942656023865,1536.164192024648,820.3198046807856,12.394754988725067,154.07797938411613,154.07797938411613,1.081,1.02,2017-06-24 08:32:45+00:00
2017,6,24,8,32,51,-6782.288059452142,-1819.1393305704198,1579.2642577597496,820.3132164408371,12.748195413680259,153.99830969669196,153.99830969669196,1.082,1.024,2017-06-24 08:32:51+00:00
2017,6,24,8,32,57,-6774.473712280891,-1810.1142549153665,1622.3036180312051,820.3079459681685,13.101620807600044,153.91848798698473,153.91848798698473,1.084,1.0290000000000001,2017-06-24 08:32:57+00:00
2017,6,24,8,33,3,-6766.398382355751,-1801.0194455069968,1665.280320744607,820.303987805346,13.455028141842572,153.8385100240411,153.8385100240411,1.085,1.034,2017-06-24 08:33:03+00:00
2017,6,24,8,33,9,-6758.0623784909885,-1791.8552520994394,1708.192705535033,820.3013362495803,13.808416756639177,153.75837065557266,153.75837065557266,1.0859999999999999,1.0390000000000001,2017-06-24 08:33:09+00:00
2017,6,24,8,33,15,-6749.466019664528,-1782.6220271730217,1751.03911441623,820.2999854025302,14.161785989245214,153.67806518296257,153.67806518296257,1.088,1.044,2017-06-24 08:33:15+00:00
2017,6,24,8,33,21,-6740.609695261543,-1773.3201885200224,1793.8176052448189,820.2999291675087,14.515132804707033,153.5975890568842,153.5975890568842,1.089,1.05,2017-06-24 08:33:21+00:00
2017,6,24,8,33,27,-6731.493625704525,-1763.949969204148,1836.5270990672075,820.3011612579166,14.868461275818742,153.51693655815347,153.51693655815347,1.091,1.056,2017-06-24 08:33:27+00:00
2017,6,24,8,33,33,-6722.11821886153,-1754.5117918979618,1879.1656585691953,820.3036752007001,15.221768362753446,153.43610319145523,153.43610319145523,1.093,1.067,2017-06-24 08:33:33+00:00
2017,6,24,8,33,39,-6712.4838341384775,-1745.006019738621,1921.731636440793,820.3074643274949,15.57505339411548,153.35508352552534,153.35508352552534,1.095,1.075,2017-06-24 08:33:39+00:00
2017,6,24,8,33,45,-6702.5908410342145,-1735.4330185135605,1964.223388104543,820.3125217806546,15.928315695277455,153.27387257337102,153.27387257337102,1.097,1.083,2017-06-24 08:33:45+00:00
2017,6,24,8,33,51,-6692.439688051013,-1725.793221499743,2006.6389876645867,820.3188404680195,16.281552220087548,153.1924654939741,153.1924654939741,1.099,1.091,2017-06-24 08:33:51+00:00
2017,6,24,8,33,57,-6682.030628661129,-1716.086870429884,2048.9773651881314,820.32641324225,16.63476702554852,153.1108562481494,153.1108562481494,1.101,1.1,2017-06-24 08:33:57+00:00
2017,6,24,8,34,3,-6671.364129703366,-1706.3144033171327,2091.2366002562226,820.3352326479289,16.987957060012167,153.02904002885302,153.02904002885302,1.103,1.109,2017-06-24 08:34:03+00:00
2017,6,24,8,34,9,-6660.4406008263495,-1696.476196332012,2133.4150601985066,820.3452910841079,17.34112163754707,152.94701107692518,152.94701107692518,1.1059999999999999,1.1179999999999999,2017-06-24 08:34:09+00:00
2017,6,24,8,34,15,-6649.260461696697,-1686.5726282224366,2175.5111154030933,820.3565807675714,17.694260068434154,152.8647640670054,152.8647640670054,1.1079999999999999,1.128,2017-06-24 08:34:15+00:00
2017,6,24,8,34,21,-6637.824141936861,-1676.604080258085,2217.5231395543174,820.36909373441,18.047371660493923,152.78229343082216,152.78229343082216,1.111,1.138,2017-06-24 08:34:21+00:00
2017,6,24,8,34,27,-6626.132160419115,-1666.5710037558238,2259.44922864832,820.3828217453565,18.400453349748968,152.69959391049227,152.69959391049227,1.114,1.149,2017-06-24 08:34:27+00:00
2017,6,24,8,34,33,-6614.184809868918,-1656.4736504704788,2301.2883252501156,820.397756663795,18.7535091723455,152.61665917894513,152.61665917894513,1.1159999999999999,1.161,2017-06-24 08:34:33+00:00
2017,6,24,8,34,39,-6601.98262732797,-1646.3124763067326,2343.038531467973,820.4138899048285,19.10653605667267,152.53348347948517,152.53348347948517,1.119,1.173,2017-06-24 08:34:39+00:00
2017,6,24,8,34,45,-6589.526082159852,-1636.0878725549344,2384.6982344424587,820.4312127971625,19.45953329626883,152.4500610918903,152.4500610918903,1.122,1.185,2017-06-24 08:34:45+00:00
2017,6,24,8,34,51,-6576.815653639762,-1625.8002329911722,2426.265824758407,820.4497164966324,19.812500180070955,152.366386041164,152.366386041164,1.125,1.198,2017-06-24 08:34:51+00:00
2017,6,24,8,34,57,-6563.85191870086,-1615.4500234640202,2467.7394187680393,820.4693918520607,20.165433626129776,152.28245265856563,152.28245265856563,1.128,1.212,2017-06-24 08:34:57+00:00
2017,6,24,8,35,3,-6550.635202486035,-1605.037503832446,2509.11797048337,820.4902299425503,20.518337648054754,152.19825416865825,152.19825416865825,1.131,1.226,2017-06-24 08:35:03+00:00
2017,6,24,8,35,9,-6537.166099899055,-1594.5631443713946,2550.3996030252624,820.5122212875485,20.871209155348524,152.1137843778041,152.1137843778041,1.135,1.24,2017-06-24 08:35:09+00:00
2017,6,24,8,35,15,-6523.445129572435,-1584.0273485648997,2591.582721709772,820.5353563684921,21.224047419639966,152.02903710746625,152.02903710746625,1.138,1.255,2017-06-24 08:35:15+00:00
2017,6,24,8,35,21,-6509.472819944311,-1573.430522297887,2632.665735639236,820.5596255025521,21.576851707336655,151.94400591054995,151.94400591054995,1.1420000000000001,1.271,2017-06-24 08:35:21+00:00
2017,6,24,8,35,27,-6495.249805435943,-1562.7731454948332,2673.6467833533143,820.5850186704165,21.92961891443665,151.85868464146196,151.85868464146196,1.145,1.288,2017-06-24 08:35:27+00:00
2017,6,24,8,35,33,-6480.7764432230715,-1552.0554858187127,2714.5248315029075,820.6115262068333,22.2823530288715,151.77306600527456,151.77306600527456,1.149,1.305,2017-06-24 08:35:33+00:00
2017,6,24,8,35,39,-6466.053385525949,-1541.2780274909626,2755.29802589921,820.6391377805521,22.635050935634833,151.68714330197562,151.68714330197562,1.153,1.3230000000000002,2017-06-24 08:35:39+00:00
2017,6,24,8,35,45,-6451.081199697638,-1530.4411857691132,2795.964791681677,820.6678430699949,22.98771188061601,151.6009098219825,151.6009098219825,1.157,1.341,2017-06-24 08:35:45+00:00
2017,6,24,8,35,51,-6435.8604628044295,-1519.5453782427635,2836.5235580411963,820.6976315985003,23.340335103079134,151.51435857148212,151.51435857148212,1.161,1.36,2017-06-24 08:35:51+00:00
2017,6,24,8,35,57,-6420.391866089303,-1508.5910984170412,2876.9724876069463,820.7284925258273,23.69291747293134,151.42748285236033,151.42748285236033,1.165,1.38,2017-06-24 08:35:57+00:00
2017,6,24,8,36,3,-6404.67579844753,-1497.578621531344,2917.310560531675,820.7604154849605,24.045462945770524,151.34027476938226,151.34027476938226,1.17,1.4,2017-06-24 08:36:03+00:00
2017,6,24,8,36,9,-6388.712968708061,-1486.5084452357662,2957.535947283467,820.7933893424288,24.39796837830648,151.25272703598506,151.25272703598506,1.1740000000000002,1.422,2017-06-24 08:36:09+00:00
2017,6,24,8,36,15,-6372.503992375506,-1475.3809961534396,2997.6470943528675,820.8274030209122,24.750432985153637,151.1648323282031,151.1648323282031,1.179,1.443,2017-06-24 08:36:15+00:00
2017,6,24,8,36,21,-6356.049494559137,-1464.196703162697,3037.6424525672987,820.8624452977792,25.1028559729094,151.0765830197288,151.0765830197288,1.183,1.466,2017-06-24 08:36:21+00:00
2017,6,24,8,36,27,-6339.350109872141,-1452.955997327851,3077.5204773405385,820.8985048072591,25.455236541544483,150.987971346197,150.987971346197,1.188,1.49,2017-06-24 08:36:27+00:00
2017,6,24,8,36,33,-6322.406596848523,-1441.6593878261476,3117.279362501629,820.9355697905976,25.807571521431267,150.89898999909508,150.89898999909508,1.194,1.515,2017-06-24 08:36:33+00:00
2017,6,24,8,36,39,-6305.219381858046,-1430.307158582805,3156.918105881192,820.9736290989595,26.15986482229015,150.80962973255248,150.80962973255248,1.198,1.54,2017-06-24 08:36:39+00:00
2017,6,24,8,36,45,-6287.789240772268,-1418.8998227524035,3196.434909746567,821.0126707041773,26.5121132574726,150.71988293891775,150.71988293891775,1.204,1.567,2017-06-24 08:36:45+00:00
2017,6,24,8,36,51,-6270.1168460283025,-1407.4378200215301,3235.8282482709533,821.0526826885307,26.86431599595126,150.6297412598626,150.6297412598626,1.209,1.594,2017-06-24 08:36:51+00:00
2017,6,24,8,36,57,-6252.202879523412,-1395.9215922356009,3275.096600305362,821.0936530014496,27.216472196740952,150.53919617765573,150.53919617765573,1.215,1.6219999999999999,2017-06-24 08:36:57+00:00
2017,6,24,8,37,3,-6234.048155061967,-1384.3516610979395,3314.2381875582637,821.1355691775807,27.568578649072368,150.44823962146882,150.44823962146882,1.22,1.652,2017-06-24 08:37:03+00:00
2017,6,24,8,37,9,-6215.653129720441,-1372.7283174341862,3353.2520237571657,821.178419469722,27.920639216778525,150.35686151991712,150.35686151991712,1.226,1.682,2017-06-24 08:37:09+00:00
2017,6,24,8,37,15,-6197.0186343694995,-1361.0520867512041,3392.1363396425445,821.2221911641582,28.272650669233926,150.26505345582677,150.26505345582677,1.232,1.713,2017-06-24 08:37:15+00:00
2017,6,24,8,37,21,-6178.145388201372,-1349.3234191791425,3430.8896339740554,821.2668717011684,28.624612127596063,150.17280622381017,150.17280622381017,1.238,1.746,2017-06-24 08:37:21+00:00
2017,6,24,8,37,27,-6159.034119642349,-1337.5427668641983,3469.51041066955,821.3124483993088,28.976522702954362,150.0801104334405,150.0801104334405,1.244,1.78,2017-06-24 08:37:27+00:00
2017,6,24,8,37,33,-6139.68569691676,-1325.710663498926,3507.996921125304,821.3589081430628,29.328379135651385,149.98695713009113,149.98695713009113,1.25,1.815,2017-06-24 08:37:33+00:00
2017,6,24,8,37,39,-6120.100607416689,-1313.8274065693727,3546.3481957555614,821.4062386372643,29.680185232866215,149.89333528740005,149.89333528740005,1.2570000000000001,1.8519999999999999,2017-06-24 08:37:39+00:00
2017,6,24,8,37,45,-6100.279736107632,-1301.8935333727718,3584.562495638309,821.4544265401,30.031937712226497,149.79923554902007,149.79923554902007,1.263,1.889,2017-06-24 08:37:45+00:00
2017,6,24,8,37,51,-6080.223848176391,-1289.909504014948,3622.638345657982,821.5034587055652,30.383635638203003,149.70464772726092,149.70464772726092,1.27,1.929,2017-06-24 08:37:51+00:00
2017,6,24,8,37,57,-6059.93371790338,-1277.8757805339158,3660.5742761247793,821.5533218773144,30.735278062877292,149.6095614196883,149.6095614196883,1.2770000000000001,1.969,2017-06-24 08:37:57+00:00
2017,6,24,8,38,3,-6039.410267058998,-1265.792908083273,3698.36856982892,821.6040023483611,31.08686166764863,149.5139666454008,149.5139666454008,1.284,2.011,2017-06-24 08:38:03+00:00
2017,6,24,8,38,9,-6018.654012739614,-1253.661190445918,3736.0202750265257,821.6554873284649,31.438390194003592,149.41785127050198,149.41785127050198,1.2919999999999998,2.055,2017-06-24 08:38:09+00:00
2017,6,24,8,38,15,-5997.665893265261,-1241.4811762687027,3773.527684536468,821.7077629068635,31.78986029430716,149.32120484774214,149.32120484774214,1.2990000000000002,2.099,2017-06-24 08:38:15+00:00
2017,6,24,8,38,21,-5976.4467189699335,-1229.2533351334364,3810.8893509407367,821.7608154092331,32.141270966184955,149.22401604783047,149.22401604783047,1.307,2.147,2017-06-24 08:38:21+00:00
2017,6,24,8,38,27,-5954.997309205763,-1216.9781385114038,3848.103832376578,821.8146310624552,32.49262119088688,149.12627329189925,149.12627329189925,1.314,2.195,2017-06-24 08:38:27+00:00
2017,6,24,8,38,33,-5933.318638310332,-1204.6561424490385,3885.1694447860127,821.8691956290158,32.84390757958884,149.02796540440795,149.02796540440795,1.3219999999999998,2.245,2017-06-24 08:38:33+00:00
2017,6,24,8,38,39,-5911.411252693485,-1192.2876568050872,3922.0852549341325,821.924495877649,33.195133792552,148.92907896491946,148.92907896491946,1.33,2.298,2017-06-24 08:38:39+00:00
2017,6,24,8,38,45,-5889.276142903998,-1179.8732409270212,3958.8495893720374,821.9805173906079,33.54629640692097,148.82960225452774,148.82960225452774,1.339,2.352,2017-06-24 08:38:45+00:00
2017,6,24,8,38,51,-5866.914163724505,-1167.4133734777433,3995.4610295669763,822.0372460245535,33.89739433769908,148.72952261449404,148.72952261449404,1.347,2.408,2017-06-24 08:38:51+00:00
2017,6,24,8,38,57,-5844.326178659862,-1154.9085348432136,4031.918163037131,822.0946675498017,34.24842648251049,148.62882709437156,148.62882709437156,1.3559999999999999,2.467,2017-06-24 08:38:57+00:00
2017,6,24,8,39,3,-5821.5130600475595,-1142.3592071940834,4068.219583170751,822.1527676524274,34.59939171864878,148.5275026117706,148.5275026117706,1.365,2.5269999999999997,2017-06-24 08:39:03+00:00
2017,6,24,8,39,9,-5798.475844039372,-1129.7659589414675,4104.363647782572,822.2115315410219,34.9502865529096,148.42553578521174,148.42553578521174,1.374,2.59,2017-06-24 08:39:09+00:00
2017,6,24,8,39,15,-5775.215111410461,-1117.1291067855095,4140.349447169607,822.2709455291742,35.30111452820189,148.32291187135107,148.32291187135107,1.383,2.655,2017-06-24 08:39:15+00:00
2017,6,24,8,39,21,-5751.731914140976,-1104.4492222294562,4176.175350357109,822.3309946741874,35.65187210899906,148.21961717054535,148.21961717054535,1.393,2.7239999999999998,2017-06-24 08:39:21+00:00
2017,6,24,8,39,27,-5728.027159105649,-1091.7267941487385,4211.839975461877,822.3916643510838,36.00255809066374,148.11563712886652,148.11563712886652,1.403,2.793,2017-06-24 08:39:27+00:00
2017,6,24,8,39,33,-5704.101761767282,-1078.962313070884,4247.341946848542,822.452939863264,36.35317124540754,148.01095700856882,148.01095700856882,1.413,2.867,2017-06-24 08:39:33+00:00
2017,6,24,8,39,39,-5679.956808740818,-1066.156357144372,4282.679658836093,822.5148060283136,36.70370797171633,147.9055617428441,147.9055617428441,1.423,2.944,2017-06-24 08:39:39+00:00
2017,6,24,8,39,45,-5655.59290866416,-1053.3092483579087,4317.8522224817825,822.5772488439361,37.05417169506923,147.7994347777346,147.7994347777346,1.433,3.023,2017-06-24 08:39:45+00:00
2017,6,24,8,39,51,-5631.011163616818,-1040.4215677600675,4352.858043844215,822.6402530011728,37.40455876351425,147.69256061445066,147.69256061445066,1.444,3.105,2017-06-24 08:39:51+00:00
2017,6,24,8,39,57,-5606.212522902209,-1027.4938122174556,4387.695773017166,822.7038035425785,37.75486784972762,147.5849228171815,147.5849228171815,1.455,3.1910000000000003,2017-06-24 08:39:57+00:00
2017,6,24,8,40,3,-5581.19794423996,-1014.5264801590907,4422.364066585789,822.7678854517262,38.105097598350945,147.47650453568144,147.47650453568144,1.466,3.28,2017-06-24 08:40:03+00:00
2017,6,24,8,40,9,-5555.968563538244,-1001.5201588569897,4456.861357049498,822.8324832211229,38.455244278482525,147.36728905759745,147.36728905759745,1.4780000000000002,3.373,2017-06-24 08:40:09+00:00
2017,6,24,8,40,15,-5530.525016751903,-988.4751753104051,4491.186776956064,822.8975825907892,38.80531117307695,147.2572575336938,147.2572575336938,1.489,3.47,2017-06-24 08:40:15+00:00
2017,6,24,8,40,21,-5504.868454916234,-975.3921195191562,4525.338770997594,822.9631679516906,39.155294490212604,147.1463923454231,147.1463923454231,1.501,3.569,2017-06-24 08:40:21+00:00
2017,6,24,8,40,27,-5478.999868838231,-962.27149586588,4559.316022505242,823.0292240776071,39.50519275410785,147.03467483966062,147.03467483966062,1.5130000000000001,3.675,2017-06-24 08:40:27+00:00
2017,6,24,8,40,33,-5452.920257440546,-949.1138101430586,4593.117221698063,823.0957356964636,39.85500445667505,146.9220860418902,146.9220860418902,1.526,3.783,2017-06-24 08:40:33+00:00
2017,6,24,8,40,39,-5426.630804848215,-935.9196581993472,4626.740840683206,823.1626870421687,40.204725709573744,146.8086065609869,146.8086065609869,1.5390000000000001,3.898,2017-06-24 08:40:39+00:00
2017,6,24,8,40,45,-5400.132173695844,-922.6893717258641,4660.186034312056,823.2300636562059,40.55435962395748,146.6942152071793,146.6942152071793,1.5519999999999998,4.016,2017-06-24 08:40:45+00:00
2017,6,24,8,40,51,-5373.425562809309,-909.4235490862684,4693.451287424747,823.2978496964115,40.90390223859683,146.5788918536569,146.5788918536569,1.565,4.14,2017-06-24 08:40:51+00:00
2017,6,24,8,40,57,-5346.512003443248,-896.122701651323,4726.535317933236,823.3660297324641,41.253351899059886,146.4626152227708,146.4626152227708,1.579,4.268,2017-06-24 08:40:57+00:00
2017,6,24,8,41,3,-5319.392534888663,-882.7873421636281,4759.43685072881,823.4345883008382,41.6027069099654,146.34536362439525,146.34536362439525,1.5930000000000002,4.4030000000000005,2017-06-24 08:41:03+00:00
2017,6,24,8,41,9,-5292.068204256735,-869.4179846314324,4792.154617943491,823.5035099078323,41.9519655356527,146.22711426048735,146.22711426048735,1.607,4.543,2017-06-24 08:41:09+00:00
2017,6,24,8,41,15,-5264.5402519174395,-856.0152343955128,4824.687141218497,823.5727785660556,42.30112365486268,146.10784485034935,146.10784485034935,1.6219999999999999,4.69,2017-06-24 08:41:15+00:00
2017,6,24,8,41,21,-5236.809371606518,-842.5794283320583,4857.033603256719,823.6423796575937,42.65018412513318,145.9875304019526,145.9875304019526,1.636,4.842,2017-06-24 08:41:21+00:00
2017,6,24,8,41,27,-5208.876817934956,-829.1111740751795,4889.192538964263,823.7122971495819,42.99914273317442,145.86614714418494,145.86614714418494,1.652,5.001,2017-06-24 08:41:27+00:00
2017,6,24,8,41,33,-5180.743669380867,-815.6109907436131,4921.162709299289,823.7825154524417,43.34799755838883,145.74367015340624,145.74367015340624,1.6680000000000001,5.169,2017-06-24 08:41:33+00:00
2017,6,24,8,41,39,-5152.411012141188,-802.0793986750646,4952.942882564649,823.8530189591656,43.69674662944829,145.62007328157367,145.62007328157367,1.683,5.341,2017-06-24 08:41:39+00:00
2017,6,24,8,41,45,-5123.880132069522,-788.517010452972,4984.531623275279,823.9237915725225,44.045385584756964,145.49533081295485,145.49533081295485,1.7,5.522,2017-06-24 08:41:45+00:00
2017,6,24,8,41,51,-5095.151748010397,-774.9241668913511,5015.928138235505,823.9948186077918,44.39391702121079,145.36941408290483,145.36941408290483,1.7169999999999999,5.712999999999999,2017-06-24 08:41:51+00:00
2017,6,24,8,41,57,-5066.22715972699,-761.3014827120007,5047.131005577876,824.0660839476577,44.74233646420316,145.24229562503245,145.24229562503245,1.734,5.912999999999999,2017-06-24 08:41:57+00:00
2017,6,24,8,42,3,-5037.107483889503,-747.6494829401879,5078.139023413434,824.1375719414655,45.09064171764537,145.11394664584446,145.11394664584446,1.751,6.121,2017-06-24 08:42:03+00:00
2017,6,24,8,42,9,-5007.793844564758,-733.9686936696672,5108.950997538299,824.2092669344402,45.43883052473448,144.98433698272237,144.98433698272237,1.77,6.3389999999999995,2017-06-24 08:42:09+00:00
2017,6,24,8,42,15,-4978.28757189683,-720.2597341675217,5139.565536615984,824.2811527870836,45.78689822911945,144.85343679685462,144.85343679685462,1.788,6.567,2017-06-24 08:42:15+00:00
2017,6,24,8,42,21,-4948.589409143343,-706.5229488647826,5169.981872263479,824.3532148077011,46.13484710977299,144.72121301858635,144.72121301858635,1.807,6.806,2017-06-24 08:42:21+00:00
2017,6,24,8,42,27,-4918.700699846134,-692.7589589306834,5200.198627284806,824.4254368624779,46.48267237341417,144.58763373527063,144.58763373527063,1.8259999999999998,7.057,2017-06-24 08:42:27+00:00
2017,6,24,8,42,33,-4888.622597774979,-678.9682947916789,5230.214638068775,824.4978033047382,46.83037148685256,144.4526654949157,144.4526654949157,1.8459999999999999,7.32,2017-06-24 08:42:33+00:00
2017,6,24,8,42,39,-4858.356263796567,-665.15148780672,5260.028748980223,824.5702984968129,47.17794184296274,144.3162732965375,144.3162732965375,1.8659999999999999,7.596,2017-06-24 08:42:39+00:00
2017,6,24,8,42,45,-4827.903070978764,-651.3091632987171,5289.639614209156,824.6429063246651,47.52537842445207,144.17842232245974,144.17842232245974,1.8869999999999998,7.885,2017-06-24 08:42:45+00:00
2017,6,24,8,42,51,-4797.263786241739,-637.4416689766543,5319.046490906259,824.7156121492708,47.87268312122478,144.03907418736853,144.03907418736853,1.9080000000000001,8.187999999999999,2017-06-24 08:42:51+00:00
2017,6,24,8,42,57,-4766.439795627711,-623.5496318757935,5348.248047798724,824.7883998876123,48.219850747462466,143.8981915967184,143.8981915967184,1.93,8.507,2017-06-24 08:42:57+00:00
2017,6,24,8,43,3,-4735.4322887915905,-609.6335872739116,5377.243160725672,824.8612539618516,48.566878356562455,143.7557354555084,143.7557354555084,1.953,8.841000000000001,2017-06-24 08:43:03+00:00
2017,6,24,8,43,9,-4704.242462319789,-595.6940713092896,5406.030713643628,824.9341588158877,48.913762909460935,143.61166489487462,143.61166489487462,1.975,9.192,2017-06-24 08:43:09+00:00
2017,6,24,8,43,15,-4672.871519808798,-581.7316210168317,5434.609598548007,825.0070989176029,49.26050126913049,143.46593823228744,143.46593823228744,1.999,9.561,2017-06-24 08:43:15+00:00
2017,6,24,8,43,21,-4641.320884023525,-567.7468681745014,5462.978525955684,825.0800582720713,49.60708787231181,143.3185130691734,143.3185130691734,2.023,9.95,2017-06-24 08:43:21+00:00
2017,6,24,8,43,27,-4609.591349241426,-553.740163966341,5491.136784587319,825.1530223815016,49.953524021811724,143.16934311084145,143.16934311084145,2.048,10.357000000000001,2017-06-24 08:43:27+00:00
2017,6,24,8,43,33,-4577.6843507902695,-539.7121417026992,5519.083099853902,825.2259753117996,50.29980393537158,143.01838319585502,143.01838319585502,2.073,10.788,2017-06-24 08:43:33+00:00
2017,6,24,8,43,39,-4545.601119663848,-525.66334172212,5546.816396472048,825.2989016526417,50.64592404094587,142.86558529001962,142.86558529001962,2.099,11.24,2017-06-24 08:43:39+00:00
2017,6,24,8,43,45,-4513.342893871207,-511.59430526236105,5574.33560719194,825.3717860298284,50.99188064222149,142.71090024818704,142.71090024818704,2.125,11.716,2017-06-24 08:43:45+00:00
2017,6,24,8,43,51,-4480.911135916898,-497.5056687469237,5601.639490926076,825.4446126208686,51.33766760066145,142.55427795746135,142.55427795746135,2.1519999999999997,12.218,2017-06-24 08:43:51+00:00
2017,6,24,8,43,57,-4448.306662094981,-483.3977859184951,5628.727363352456,825.5173671095654,51.68328559907202,142.3956638954661,142.3956638954661,2.18,12.747,2017-06-24 08:43:57+00:00
2017,6,24,8,44,3,-4415.530947140675,-469.27129459065344,5655.597998546581,825.5900337586554,52.02872822494558,142.23500451197194,142.23500451197194,2.21,13.305,2017-06-24 08:44:03+00:00
2017,6,24,8,44,9,-4382.585255411152,-455.12673885193664,5682.250362848399,825.6625973662376,52.37399124034252,142.072242961442,142.072242961442,2.239,13.894,2017-06-24 08:44:09+00:00
2017,6,24,8,44,15,-4349.4708577494,-440.96466346114374,5708.683431071203,825.7350427796418,52.719070255664185,141.90732090573067,141.90732090573067,2.269,14.515,2017-06-24 08:44:15+00:00
2017,6,24,8,44,21,-4316.189255304329,-426.78570901935853,5734.896011400426,825.8073544131685,53.06395840908685,141.74017871206826,141.74017871206826,2.3,15.171,2017-06-24 08:44:21+00:00
